customer_id,age,gender,marital_status,city_tier,occupation,life_stage,annual_income,relationship_tenure_months,segment,fd_balance,fd_count,fd_avg_tenor_months,rd_balance,sb_balance,aqb,balance_gt_10l_flag,num_products,num_accounts,has_demat,demat_balance,has_loan,loan_outstanding,debit_txn_count_12m,credit_txn_count_12m,debit_txn_value_12m,credit_txn_value_12m,avg_monthly_txn_count,digital_txn_ratio,cibil_score,delinquency_flag,complaint_count_12m,nrv_12m,holds_3p_insurance,holds_wealth_product,has_real_feedback,feedback_channel,feedback_text,feedback_sentiment,feedback_signal,feedback_date,is_fd_base,is_eligible,cross_sell_flag,cross_sell_product,propensity_score
CUST-109009,60,M,Married,Tier-1,Professional,Pre-Retiree,1148400,131,Preferred,761900,2,12,0,43100,49400,0,3,3,0,0,0,0,291,127,1490300,3205600,26.21,0.649,763,0,1,232700,0,1,0,,,,,,0,0,0,,0.01
CUST-109010,32,F,Married,Tier-1,Professional,Family-Builder,1089600,109,Classic,6250700,4,24,300000,1255800,1099500,1,7,6,0,0,1,1187200,143,59,1076100,1395100,11.09,0.725,719,0,0,2315300,0,0,0,,,,,,1,1,0,,0.7668
CUST-109011,36,F,Married,Tier-2,Salaried,Family-Builder,982100,19,Classic,718200,2,36,174700,61300,46700,0,6,5,1,248500,1,4308800,217,149,571600,3078800,17.22,0.752,838,0,0,315700,0,0,0,,,,,,0,0,0,,0.01
CUST-109012,46,F,Married,Tier-3,Professional,Peak-Earner,608300,8,Classic,684900,1,12,0,452500,465500,0,3,2,0,0,1,3857000,163,108,1425700,1387200,12.18,0.541,792,0,0,395400,0,0,0,,,,,,0,0,0,,0.01
CUST-109013,49,F,Married,Tier-1,Salaried,Peak-Earner,1954500,151,Classic,491800,2,60,0,252800,156000,0,4,4,1,1073200,0,0,394,256,1527800,1903300,31.54,0.835,761,0,0,627100,0,0,0,,,,,,0,0,0,,0.01
CUST-109014,42,M,Single,Tier-2,Salaried,Peak-Earner,1210900,171,Preferred,130900,1,60,231900,46100,41600,0,3,3,0,0,0,0,203,131,844200,1089200,21.16,0.728,726,0,0,57400,0,0,0,,,,,,0,0,0,,0.01
CUST-109015,40,M,Single,Tier-2,Salaried,Family-Builder,1015400,194,Classic,1614800,1,18,0,495700,364300,1,3,3,1,856000,0,0,238,116,1066100,2065400,16.41,0.765,763,0,0,974800,0,0,1,InboundCall,Asked over SMS for details on a family floater plan after a relative's hospitalisation.,positive,protection_intent,2026-05-16,1,1,0,,0.8113
CUST-109016,23,M,Married,Tier-2,Self-Employed,Young-Earner,1274200,63,Classic,4657800,3,36,0,655200,449800,1,4,4,0,0,0,0,191,102,1631900,1389700,17.74,0.589,730,0,0,1599000,0,1,0,,,,,,1,0,0,,0.01
CUST-109017,51,F,Married,Tier-1,Professional,Peak-Earner,767800,88,Preferred,77000,1,12,0,8000,7900,0,3,3,1,1668000,0,0,314,228,3287000,4908100,22.21,0.736,635,0,0,609000,0,0,0,,,,,,0,0,0,,0.01
CUST-109018,43,M,Married,Tier-3,Salaried,Peak-Earner,692600,57,Classic,246700,1,24,437100,8000,6000,0,3,3,0,0,0,0,39,28,99400,439500,3,0.976,790,0,0,72700,0,0,0,,,,,,0,0,0,,0.01
CUST-109019,34,F,Married,Tier-1,Self-Employed,Family-Builder,1899600,176,Classic,950000,2,36,0,146800,168400,0,3,3,0,0,0,0,94,67,965100,480100,6.83,0.719,700,0,0,332100,0,0,0,,,,,,0,0,0,,0.01
CUST-109020,46,M,Married,Tier-1,Salaried,Peak-Earner,1910000,56,Classic,4857200,3,60,374500,784700,831000,1,5,5,0,0,0,0,224,117,538400,2288900,21.41,0.75,798,0,0,1713100,1,1,0,,,,,,1,0,0,,0.01
CUST-109021,42,M,Married,Tier-1,Professional,Peak-Earner,1965300,159,Imperia,11794400,4,36,386900,2091600,1235000,1,6,6,0,0,0,0,315,123,1441400,1147600,23.74,0.191,733,0,0,4243700,0,0,0,,,,,,1,1,0,,0.7045
CUST-109022,44,M,Married,Tier-1,Business,Peak-Earner,1842200,81,Classic,5880300,4,24,0,745500,575000,1,5,5,0,0,0,0,235,192,1927300,3844300,24.55,0.593,838,0,0,1982000,0,0,1,Complaint,Mentioned during the call that FD returns no longer beat inflation.,neutral,yield_fatigue,2026-05-07,1,1,0,,0.919
CUST-109023,53,F,Married,Tier-2,Business,Peak-Earner,1540400,158,Classic,252600,1,60,125600,8000,8900,0,4,3,0,0,1,4817300,304,139,905200,2536000,27.11,0.643,744,0,0,74300,0,1,0,,,,,,0,0,0,,0.01
CUST-109024,45,F,Married,Tier-1,Self-Employed,Peak-Earner,1184900,191,Classic,443300,2,36,134500,8000,6000,0,6,5,1,836200,1,2818200,305,146,3132800,2751200,22.92,0.466,670,0,0,420400,0,0,0,,,,,,0,0,0,,0.01
CUST-109025,39,M,Married,Tier-3,Self-Employed,Family-Builder,415000,29,Preferred,2465900,2,24,337100,123100,97800,1,5,4,0,0,1,1759600,225,129,1058600,3197200,17.55,0.965,824,0,0,745800,1,0,0,,,,,,1,0,0,,0.01
CUST-109026,66,M,Married,Tier-1,Retired,Retiree,2511700,114,Classic,621700,1,12,0,31300,25200,0,3,2,0,0,1,3295400,249,151,1916700,3209700,25.95,0.769,867,0,0,188200,1,0,0,,,,,,0,0,0,,0.01
CUST-109027,33,F,Married,Tier-3,Business,Family-Builder,614900,186,Classic,6250900,4,60,31600,1062800,877700,1,6,6,0,0,0,0,257,109,623800,1528200,21.11,0.631,703,0,2,2228500,1,0,0,,,,,,1,0,0,,0.01
CUST-109028,36,M,Married,Tier-2,Professional,Family-Builder,717000,135,Preferred,3309700,3,18,94100,368100,350900,1,5,5,0,0,0,0,50,17,487500,147000,4.27,0.99,704,0,0,1092400,0,0,0,,,,,,1,1,0,,0.5514
CUST-109029,54,M,Married,Tier-2,Business,Pre-Retiree,1083600,142,Classic,5014900,3,18,135200,923200,515700,1,5,5,0,0,0,0,428,353,2692000,6617200,33.31,0.718,672,0,0,1819600,1,0,0,,,,,,1,0,0,,0.01
CUST-109030,49,M,Married,Tier-2,Self-Employed,Peak-Earner,1189900,36,Classic,5193000,3,60,301200,1022600,586200,1,6,5,0,0,1,1629700,32,24,280600,557000,3,0.757,660,0,0,1914200,0,0,0,,,,,,1,1,0,,0.674
CUST-109031,63,M,Married,Tier-1,Retired,Retiree,1451100,68,Classic,2679800,3,24,162600,782300,619600,1,5,5,0,0,0,0,236,160,1422100,3043500,21.07,0.686,743,0,0,1102400,0,1,1,Complaint,Discussed retirement planning; asked about pension and annuity products.,positive,retirement_intent,2025-07-22,1,0,0,,0.01
CUST-109032,23,F,Single,Tier-1,Professional,Young-Earner,1767300,145,Classic,2911900,2,36,437000,568200,585800,1,6,5,1,706800,1,758800,342,170,1548800,3808700,30.72,0.91,829,0,0,1318400,0,1,0,,,,,,1,0,0,,0.01
CUST-109033,34,F,Married,Tier-1,Salaried,Family-Builder,1828300,87,Classic,1215700,2,24,426200,225500,226100,1,4,4,0,0,0,0,564,296,2275900,1628300,39.17,0.715,686,0,0,441900,1,0,0,,,,,,1,0,0,,0.01
CUST-109034,36,M,Married,Tier-1,Business,Family-Builder,1469600,115,Preferred,362900,1,36,0,202500,149900,0,2,2,0,0,0,0,128,83,609400,1223000,9.25,0.759,666,0,0,192700,1,0,0,,,,,,0,0,0,,0.01
CUST-109035,23,M,Married,Tier-1,Salaried,Young-Earner,662100,90,Classic,3618300,3,24,0,665300,415900,1,5,4,0,0,1,875100,262,219,1397100,1063200,21.92,0.704,787,0,0,1312500,0,0,0,,,,,,1,1,0,,0.5984
CUST-109036,54,M,Married,Tier-1,Self-Employed,Pre-Retiree,1707600,212,Classic,2628100,3,60,0,670500,372600,1,4,4,0,0,0,0,199,142,807700,3354800,18.3,0.864,807,0,0,1037600,0,0,0,,,,,,1,1,0,,0.5238
CUST-109037,58,M,Married,Tier-1,Professional,Pre-Retiree,1238500,32,Preferred,2801200,2,36,0,447700,295400,1,4,4,1,423600,0,0,87,58,349900,675000,6.67,0.653,826,0,0,1134100,0,0,0,,,,,,1,1,0,,0.542
CUST-109038,31,M,Married,Tier-2,Professional,Young-Earner,1097200,123,Imperia,833200,2,18,0,250500,180600,0,3,3,0,0,0,0,102,43,542400,240300,7.69,0.822,795,0,0,346000,0,0,0,,,,,,0,0,0,,0.01
CUST-109039,47,F,Married,Tier-1,Business,Peak-Earner,747400,50,Classic,225100,1,36,140400,82200,63600,0,4,3,0,0,1,5096100,208,144,848000,2447000,17.23,0.846,816,0,1,100000,0,0,0,,,,,,0,0,0,,0.01
CUST-109040,36,F,Married,Tier-2,Professional,Family-Builder,1357000,132,Classic,5910500,4,12,0,950300,974000,1,6,5,0,0,1,2458800,90,63,504600,742100,7.67,0.99,608,1,0,2082600,0,0,0,,,,,,1,0,0,,0.01
CUST-109041,41,M,Married,Tier-1,Professional,Family-Builder,2218100,59,Classic,823800,2,12,43000,80900,87700,0,4,4,0,0,0,0,255,162,2230100,1695800,25.4,0.644,785,0,2,267100,0,1,0,,,,,,0,0,0,,0.01
CUST-109042,40,F,Married,Tier-2,Business,Family-Builder,837800,65,Classic,13773400,3,60,0,1986300,1754900,1,5,4,0,0,1,2366600,105,45,352900,370500,10.52,0.923,748,0,0,4750400,1,1,0,,,,,,1,0,0,,0.01
CUST-109043,27,M,Single,Tier-2,Salaried,Young-Earner,1060200,107,Preferred,28500,2,12,93300,8000,6000,0,4,4,0,0,0,0,199,106,2023000,2626500,20.81,0.672,802,0,0,11600,0,1,0,,,,,,0,0,0,,0.01
CUST-109044,58,F,Single,Tier-2,Business,Pre-Retiree,1236000,180,Imperia,4910100,2,60,0,811200,523800,1,4,3,0,0,1,175700,295,125,1529900,1652300,24.49,0.879,777,0,0,1739900,0,0,0,,,,,,1,1,0,,0.8296
CUST-109045,52,M,Married,Tier-1,Self-Employed,Peak-Earner,1222900,58,Classic,8531300,4,36,79800,1539700,1463800,1,7,6,0,0,1,3825800,353,279,2431400,6477400,30.55,0.449,782,0,0,3081600,0,0,0,,,,,,1,1,1,Retirement-Pension,0.7805
CUST-109046,36,F,Married,Tier-1,Business,Family-Builder,1353000,7,Classic,920500,2,12,236800,398500,234400,0,6,5,1,1482400,1,1651700,303,108,2109400,942700,24.56,0.835,868,0,1,955900,0,0,0,,,,,,0,0,0,,0.01
CUST-109047,37,F,Married,Tier-3,Self-Employed,Family-Builder,763500,27,Preferred,2684000,2,18,299500,412500,263000,1,5,5,1,686400,0,0,240,183,2229500,3377800,22.92,0.458,742,0,0,1177400,0,0,0,,,,,,1,1,0,,0.4528
CUST-109048,50,F,Married,Tier-1,Professional,Peak-Earner,574400,50,Preferred,2912800,3,60,0,368400,327000,1,4,4,0,0,0,0,116,59,1029700,1159600,10.46,0.971,796,0,1,981400,0,0,0,,,,,,1,1,0,,0.7433
CUST-109049,50,M,Single,Tier-1,Business,Peak-Earner,1858300,220,Classic,2249000,3,24,89500,288100,300200,1,5,5,0,0,0,0,224,118,2258200,1874600,17.74,0.822,815,0,0,759400,0,0,0,,,,,,1,1,0,,0.5715
CUST-109050,23,F,Single,Tier-1,Self-Employed,Young-Earner,1669300,125,Preferred,5177400,3,12,403100,1126100,1133000,1,6,5,0,0,1,1285400,263,177,2509600,3682000,23.84,0.81,726,0,1,1956400,0,0,0,,,,,,1,1,0,,0.5896
CUST-109051,50,M,Married,Tier-1,Self-Employed,Peak-Earner,1958200,100,Classic,6157300,4,36,202600,1196500,1033600,1,7,6,0,0,1,3605100,411,267,1265700,3933400,32.56,0.844,742,0,0,2262500,1,0,0,,,,,,1,0,0,,0.01
CUST-109052,40,M,Single,Tier-2,Business,Family-Builder,1667000,64,Preferred,784100,2,36,0,184400,112600,0,4,3,0,0,1,955400,202,150,1921100,1775100,19.64,0.764,722,0,0,302500,0,0,0,,,,,,0,0,0,,0.01
CUST-109053,51,M,Married,Tier-1,Professional,Peak-Earner,2047400,151,Classic,11442200,3,12,101700,1964100,1245200,1,5,5,0,0,0,0,178,140,735700,1099600,13.98,0.772,774,0,2,4087700,0,0,0,,,,,,1,1,0,,0.79
CUST-109054,36,M,Married,Tier-3,Professional,Family-Builder,896800,9,Classic,5827300,4,60,0,784800,499100,1,5,5,0,0,0,0,217,123,521200,2365000,20.52,0.706,816,0,0,1984800,0,0,0,,,,,,1,1,0,,0.852
CUST-109055,29,M,Single,Tier-3,Self-Employed,Young-Earner,831900,64,Classic,5618200,4,12,123900,1302000,737900,1,7,6,0,0,1,1061400,129,47,1121500,943200,13.12,0.241,828,0,0,2159000,0,0,0,,,,,,1,1,0,,0.4576
CUST-109056,34,M,Married,Tier-2,Professional,Family-Builder,1001900,219,Preferred,998100,2,12,148000,268200,161100,0,4,4,0,0,0,0,344,185,1137300,3295500,22.98,0.602,801,0,1,400200,0,0,0,,,,,,0,0,0,,0.01
CUST-109057,60,F,Married,Tier-1,Business,Pre-Retiree,1082000,197,Preferred,453200,2,24,352400,8000,6000,0,4,4,0,0,0,0,216,136,2309800,618400,18.3,0.574,818,0,0,130500,1,0,0,,,,,,0,0,0,,0.01
CUST-109058,37,M,Married,Tier-1,Salaried,Family-Builder,1223400,132,Classic,4018700,2,18,50900,1034100,952100,1,4,4,0,0,0,0,344,210,2018800,4187900,30.87,0.882,754,0,2,1590600,1,0,0,,,,,,1,0,0,,0.01
CUST-109059,29,M,Single,Tier-1,Self-Employed,Young-Earner,1111500,12,Imperia,230100,2,60,179000,8000,6000,0,4,4,0,0,0,0,152,102,1665000,1719300,13.72,0.988,736,0,1,68000,0,1,0,,,,,,0,0,0,,0.01
CUST-109060,53,F,Married,Tier-1,Salaried,Peak-Earner,518900,237,Classic,540500,2,36,274800,225200,246800,0,4,4,0,0,0,0,373,133,3690900,3453700,29.19,0.303,766,0,0,252700,0,0,0,,,,,,0,0,0,,0.01
CUST-109061,56,F,Married,Tier-2,Self-Employed,Pre-Retiree,682600,165,Classic,977200,2,36,0,176200,178600,0,3,3,0,0,0,0,128,92,514500,1093000,11.8,0.812,809,0,3,352900,0,0,0,,,,,,0,0,0,,0.01
CUST-109062,33,F,Married,Tier-2,Business,Family-Builder,1328300,120,Imperia,944600,1,24,0,274100,256100,0,2,2,0,0,0,0,124,60,1250400,646800,13.08,0.77,633,1,0,387800,0,0,0,,,,,,0,0,0,,0.01
CUST-109063,59,F,Married,Tier-2,Salaried,Pre-Retiree,939900,165,Preferred,1061700,2,36,378600,159900,176100,1,5,5,1,1546100,0,0,348,126,2626100,1066400,27.65,0.768,844,0,0,910400,0,0,0,,,,,,1,1,0,,0.4444
CUST-109064,36,M,Married,Tier-2,Self-Employed,Family-Builder,1528400,28,Classic,455400,2,36,0,8000,6800,0,4,4,1,897900,0,0,388,219,2167300,4775800,26.07,0.33,844,0,0,445400,1,0,0,,,,,,0,0,0,,0.01
CUST-109065,45,F,Married,Tier-3,Self-Employed,Peak-Earner,1665400,13,Preferred,1970800,1,18,120300,81100,85100,1,4,4,1,1650700,0,0,222,95,1837800,896500,21.51,0.577,746,0,0,1166100,0,0,0,,,,,,1,1,0,,0.4555
CUST-109066,42,M,Married,Tier-3,Self-Employed,Peak-Earner,1014100,114,Classic,242100,2,60,439300,378300,335900,0,5,5,1,126300,0,0,255,193,916200,916800,19.28,0.656,698,0,1,282200,0,1,0,,,,,,0,0,0,,0.01
CUST-109067,36,M,Married,Tier-2,Business,Family-Builder,1071500,148,Classic,52600,2,18,77100,209100,128400,0,5,4,0,0,1,4954100,40,18,352700,388700,3.61,0.497,771,0,1,108800,1,0,0,,,,,,0,0,0,,0.01
CUST-109068,27,F,Married,Tier-2,Business,Young-Earner,1494300,225,Imperia,653600,1,12,180900,8000,6600,0,4,4,1,1296400,0,0,321,207,2581100,2856600,26.49,0.831,713,0,0,640300,0,0,0,,,,,,0,0,0,,0.01
CUST-109069,26,F,Married,Tier-2,Business,Young-Earner,1466300,66,Preferred,1959100,2,60,220200,277200,234500,1,4,4,0,0,0,0,187,83,1980300,1238400,15.16,0.193,679,0,1,673300,1,0,0,,,,,,1,0,0,,0.01
CUST-109070,26,M,Single,Tier-1,Self-Employed,Young-Earner,1733500,107,Classic,869300,1,24,202500,165000,159900,0,4,4,1,1931100,0,0,256,187,962700,4741800,19.01,0.414,689,0,0,993500,1,1,0,,,,,,0,0,0,,0.01
CUST-109071,67,F,Married,Tier-2,Retired,Retiree,1209400,62,Classic,319700,1,12,411600,197200,174000,0,4,4,1,2105800,0,0,234,142,1347300,648000,18.93,0.922,832,0,0,915300,0,0,0,,,,,,0,0,0,,0.01
CUST-109072,30,F,Single,Tier-1,Self-Employed,Young-Earner,781000,84,Preferred,4851100,3,18,0,614900,420900,1,4,4,0,0,0,0,404,223,3223200,5788000,27.41,0.618,743,0,0,1635000,0,0,1,InboundCall,Asked about starting a monthly SIP; wanted to understand equity exposure.,positive,wealth_intent,2026-03-21,1,1,0,,0.6383
CUST-109073,53,M,Married,Tier-2,Self-Employed,Peak-Earner,517200,66,Classic,894100,2,12,405600,8000,8200,0,5,4,0,0,1,1113400,188,151,421200,2942400,19.93,0.6,774,0,0,253900,1,0,0,,,,,,0,0,0,,0.01
CUST-109074,48,M,Married,Tier-3,Business,Peak-Earner,1009400,7,Classic,564700,1,36,0,8000,9000,0,2,2,0,0,0,0,30,22,173900,569900,3,0.616,652,0,0,161700,0,0,0,,,,,,0,0,0,,0.01
CUST-109075,23,M,Single,Tier-1,Business,Young-Earner,1749000,238,Preferred,5819400,4,12,0,1061400,977800,1,7,6,1,2341700,1,3986100,185,122,706400,1349800,12.59,0.818,722,0,0,2926700,0,0,0,,,,,,1,1,0,,0.521
CUST-109076,57,M,Married,Tier-1,Business,Pre-Retiree,881900,223,Preferred,1794900,1,36,0,8000,6000,1,4,3,1,1979500,1,646900,195,103,642000,833400,21.58,0.645,711,0,0,1199000,0,0,0,,,,,,1,1,0,,0.4135
CUST-109077,45,F,Married,Tier-2,Self-Employed,Peak-Earner,306800,189,Classic,4624900,3,18,117900,464400,313000,1,5,5,0,0,0,0,178,74,1189400,783000,12.47,0.965,835,0,0,1504000,0,0,0,,,,,,1,1,0,,0.7187
CUST-109078,43,F,Married,Tier-2,Business,Peak-Earner,939600,48,Classic,5125900,3,60,0,892900,828000,1,6,5,1,2264400,1,3509500,249,199,711100,2094800,22.37,0.99,763,0,0,2629600,0,1,0,,,,,,1,0,0,,0.01
CUST-109079,38,M,Married,Tier-2,Self-Employed,Family-Builder,403000,158,Preferred,2831700,2,12,119100,355400,353400,1,6,5,1,1567500,1,1193000,311,168,3141600,2665700,26.59,0.546,789,0,0,1501400,0,0,0,,,,,,1,1,0,,0.6407
CUST-109080,47,M,Married,Tier-2,Self-Employed,Peak-Earner,534700,199,Classic,12808700,4,18,0,2246400,1365700,1,5,5,0,0,0,0,164,110,1740900,2617000,11.66,0.572,614,0,1,4597300,0,0,0,,,,,,1,1,0,,0.7809
CUST-109081,47,F,Married,Tier-2,Salaried,Peak-Earner,916400,80,Preferred,951900,1,60,0,418300,401700,0,3,2,0,0,1,2501800,150,89,1367900,646900,12.73,0.424,698,0,1,454800,0,0,0,,,,,,0,0,0,,0.01
CUST-109082,30,M,Married,Tier-1,Professional,Young-Earner,2214300,25,Classic,5894600,3,24,205700,763000,822500,1,5,5,0,0,0,0,64,42,418700,535800,6.05,0.717,779,0,1,1993800,0,0,0,,,,,,1,1,0,,0.726
CUST-109083,51,F,Married,Tier-1,Professional,Peak-Earner,826800,91,Classic,10592400,4,60,181600,1811000,1077400,1,6,6,0,0,0,0,96,40,714900,970300,10.08,0.889,831,0,0,3780800,0,0,0,,,,,,1,1,0,,0.9236
CUST-109084,43,F,Married,Tier-1,Business,Peak-Earner,2263700,93,Preferred,136800,1,12,223000,48100,45600,0,4,4,1,405500,0,0,80,29,228000,645100,5.56,0.842,848,0,1,201900,0,0,0,,,,,,0,0,0,,0.01
CUST-109085,30,F,Single,Tier-3,Professional,Young-Earner,1004300,6,Classic,3697100,2,60,0,539700,403200,1,4,3,0,0,1,1001300,185,73,1107600,1795300,14.71,0.588,831,0,0,1278100,0,1,0,,,,,,1,0,0,,0.01
CUST-109086,42,F,Married,Tier-1,Self-Employed,Peak-Earner,1281400,201,Classic,3085100,3,24,0,907200,1010600,1,4,4,0,0,0,0,211,126,1986200,2598100,20.58,0.99,680,0,0,1272100,0,0,0,,,,,,1,1,0,,0.5678
CUST-109087,31,M,Single,Tier-2,Salaried,Young-Earner,1199200,173,Imperia,4019800,3,36,0,766500,603800,1,5,4,0,0,1,1717400,269,136,1341400,647900,19.93,0.43,763,0,0,1470500,0,0,0,,,,,,1,1,0,,0.5333
CUST-109088,25,F,Single,Tier-1,Professional,Young-Earner,1171900,179,Preferred,6484500,4,12,425600,1063000,1109400,1,8,7,1,729500,1,2346000,443,197,4816400,4200600,34.42,0.761,786,0,0,2549300,0,0,0,,,,,,1,1,0,,0.7146
CUST-109089,46,F,Married,Tier-2,Business,Peak-Earner,1195200,75,Classic,1940000,2,60,0,586100,549300,1,3,3,0,0,0,0,352,171,3794100,1555400,29.45,0.913,773,0,0,806900,0,0,1,SMS,Requested a portfolio review and information on mutual fund options.,positive,wealth_intent,2025-09-07,1,1,0,,0.7501
CUST-109090,46,F,Married,Tier-2,Salaried,Peak-Earner,1162200,166,Preferred,5303200,3,24,215400,890900,812400,1,6,5,0,0,1,4281500,266,118,2422400,1173300,24.25,0.922,726,0,0,1885800,0,0,0,,,,,,1,1,0,,0.5217
CUST-109091,30,M,Married,Tier-1,Business,Young-Earner,2093000,60,Classic,5025600,4,60,0,700600,632800,1,6,6,1,374000,0,0,420,252,2517100,3615400,32.73,0.764,838,0,0,1853300,0,0,0,,,,,,1,1,0,,0.7187
CUST-109092,50,M,Married,Tier-1,Business,Peak-Earner,1579300,112,Preferred,3227000,2,24,227900,416800,235400,1,5,4,0,0,1,3099900,256,142,1599200,1805100,19.44,0.644,850,0,0,1091100,1,0,0,,,,,,1,0,0,,0.01
CUST-109093,66,M,Married,Tier-3,Retired,Retiree,1057600,63,Preferred,671400,1,24,0,232900,163000,0,3,2,0,0,1,3356400,274,160,1372000,1504800,24.08,0.729,738,0,1,292800,1,0,0,,,,,,0,0,0,,0.01
CUST-109094,44,F,Married,Tier-1,Self-Employed,Peak-Earner,2420500,88,Imperia,300100,1,24,448200,214500,181700,0,4,4,1,1415100,0,0,169,108,394000,965300,18.16,0.694,614,1,0,675800,0,0,0,,,,,,0,0,0,,0.01
CUST-109095,38,M,Single,Tier-1,Business,Family-Builder,3073600,26,Preferred,5955500,3,12,0,960300,548000,1,4,4,0,0,0,0,236,199,1726700,4304200,16.25,0.476,844,0,0,2099700,0,0,0,,,,,,1,1,0,,0.6781
CUST-109096,29,M,Married,Tier-1,Self-Employed,Young-Earner,1794000,130,Preferred,344800,2,18,236700,8000,7700,0,5,5,1,494600,0,0,251,157,1908400,1683600,18.84,0.815,808,0,2,273300,1,0,0,,,,,,0,0,0,,0.01
CUST-109097,37,M,Married,Tier-2,Business,Family-Builder,1248900,227,Classic,2440000,3,12,430900,283100,308200,1,6,5,0,0,1,3920900,190,160,1095300,2316800,19.29,0.816,677,0,0,810600,0,0,0,,,,,,1,1,0,,0.4253
CUST-109098,56,M,Married,Tier-3,Self-Employed,Pre-Retiree,425400,9,Classic,206600,1,36,0,149200,105000,0,2,2,0,0,0,0,507,349,5085600,8546400,34.01,0.99,699,0,0,125000,0,0,0,,,,,,0,0,0,,0.01
CUST-109099,53,M,Married,Tier-3,Professional,Peak-Earner,435500,206,Preferred,3144700,3,60,166800,508100,332200,1,7,6,1,1091600,1,4566300,350,197,3230600,3787800,24.15,0.674,814,0,0,1491200,0,0,0,,,,,,1,1,0,,0.5915
CUST-109100,65,M,Married,Tier-2,Retired,Retiree,300000,233,Classic,73800,1,36,0,189400,123100,0,3,3,1,888200,0,0,282,209,1629900,3397400,21.54,0.728,685,0,1,416800,0,0,0,,,,,,0,0,0,,0.01
CUST-109101,44,F,Married,Tier-1,Professional,Peak-Earner,1667200,35,Classic,616400,1,12,409400,8000,6800,0,3,3,0,0,0,0,201,151,861400,2023600,15.66,0.85,834,0,0,176200,0,0,0,,,,,,0,0,0,,0.01
CUST-109102,26,F,Married,Tier-1,Salaried,Young-Earner,819800,162,Classic,863800,2,12,0,8000,8800,0,3,3,0,0,0,0,355,192,3769000,2245500,28.63,0.99,691,0,0,245500,0,0,0,,,,,,0,0,0,,0.01
CUST-109103,38,F,Married,Tier-3,Professional,Family-Builder,707800,134,Classic,815300,1,24,343700,51600,42800,0,4,4,1,2267900,0,0,279,203,2419300,5194900,26.4,0.754,840,0,1,1045300,1,0,0,,,,,,0,0,0,,0.01
CUST-109104,47,F,Married,Tier-2,Self-Employed,Peak-Earner,379900,66,Classic,5645400,4,36,381900,1082400,995000,1,7,7,1,1265300,0,0,181,121,1902000,1092200,19.3,0.637,666,0,0,2510600,0,0,0,,,,,,1,1,0,,0.6945
CUST-109105,40,F,Married,Tier-2,Business,Family-Builder,778100,164,Classic,831600,1,60,347400,12000,9100,0,3,3,0,0,0,0,68,53,203100,544900,5.0,0.616,780,0,0,238200,1,1,0,,,,,,0,0,0,,0.01
CUST-109106,53,F,Married,Tier-1,Self-Employed,Peak-Earner,1140400,237,Classic,12523100,4,18,28000,1971100,1892000,1,7,6,0,0,1,4198600,159,57,564900,929000,11.45,0.673,662,0,2,4393500,0,0,0,,,,,,1,1,0,,0.7118
CUST-109107,43,M,Married,Tier-1,Business,Peak-Earner,1077000,139,Classic,581500,1,60,228300,8000,7800,0,3,3,0,0,0,0,232,125,1047200,2413100,18.04,0.803,705,0,2,166400,0,0,0,,,,,,0,0,0,,0.01
CUST-109108,35,F,Married,Tier-1,Salaried,Family-Builder,1057900,150,Classic,176500,1,60,340700,8000,8600,0,3,3,0,0,0,0,132,93,704500,1315500,11.58,0.697,678,0,0,53000,0,0,1,SMS,Asked over SMS for details on a family floater plan after a relative's hospitalisation.,positive,protection_intent,2025-07-23,0,0,0,,0.01
CUST-109109,48,F,Married,Tier-1,Salaried,Peak-Earner,1775900,224,Preferred,5626700,4,36,340800,933200,943300,1,6,6,0,0,0,0,356,144,1266500,2591500,29.51,0.613,825,0,0,1995400,0,1,0,,,,,,1,0,0,,0.01
CUST-109110,49,M,Married,Tier-2,Self-Employed,Peak-Earner,1221100,89,Classic,524500,2,18,0,8000,6800,0,5,4,1,2216200,1,2701900,148,60,359900,313600,13.42,0.862,685,0,0,926100,0,1,0,,,,,,0,0,0,,0.01
CUST-109111,38,F,Married,Tier-2,Professional,Family-Builder,447200,38,Classic,11670400,3,36,447900,1617200,1659900,1,5,5,0,0,0,0,252,178,2436400,2701100,18.93,0.728,798,0,0,3995500,1,0,0,,,,,,1,0,0,,0.01
CUST-109112,50,F,Married,Tier-2,Self-Employed,Peak-Earner,1141100,16,Preferred,5099800,3,24,0,1103000,681100,1,5,5,1,748100,0,0,171,108,1155400,1358800,13.46,0.636,660,0,2,2186100,0,0,0,,,,,,1,1,0,,0.526
CUST-109113,46,F,Married,Tier-3,Salaried,Peak-Earner,743300,84,Preferred,3037400,3,18,0,436900,267500,1,4,4,0,0,0,0,252,181,1384000,3335400,20.3,0.671,650,0,0,1047100,0,0,0,,,,,,1,1,0,,0.4035
CUST-109114,40,M,Single,Tier-2,Professional,Family-Builder,1298500,184,Classic,2063700,2,36,33100,475600,392900,1,4,4,0,0,0,0,270,141,708800,2595200,20.94,0.736,741,0,0,791900,0,0,0,,,,,,1,1,0,,0.4331
CUST-109115,50,F,Married,Tier-1,Professional,Peak-Earner,1105500,82,Classic,119400,2,36,0,8000,6000,0,5,4,1,2197000,1,3619000,140,69,888800,471900,10.17,0.99,809,0,0,806000,0,0,0,,,,,,0,0,0,,0.01
